year	month	day	hour	minute	second	TSG2.SBE21.Salinity	WEATHER.PBWWI.DewPointPort	WEATHER.PBWWI.AirTempPort	WEATHER.PBWWI.WaterTempPort	WEATHER.PBWWI.TrueWindDir	WEATHER.PBWWI.HumidityPort	WEATHER.PBWWI.RelWindSpeed	WEATHER.PBWWI.TrueWindSpeed	WEATHER.PBWWI.LwRadiation	WEATHER.PBWWI.GlobalRadiation	CNAV2.GPGGA.Latitude	CNAV2.GPGGA.Longitude
mean	mean	mean	mean	mean	mean	PSU	°C	°C	°C	deg	%	m/s	m/s	W/m²	W/m²	°	°
2020	01	18	07	19	00	35.9096	21.60	26.20	27.60	64.00	75.00	7.80	7.40	409.00	0.00	13.17	-59.40
2020	01	18	07	20	00	35.9103	21.10	26.20	27.60	70.00	73.00	7.90	7.70	403.00	-1.00	13.17	-59.40
2020	01	18	07	21	00	35.9134	20.90	26.20	27.60	68.00	72.00	8.00	7.60	398.00	-1.00	13.17	-59.40
2020	01	18	07	22	00	35.9156	21.30	26.30	27.60	62.00	74.00	7.30	7.10	393.00	-1.00	13.17	-59.40
2020	01	18	07	23	00	35.9157	21.20	26.30	27.60	64.00	73.00	7.60	7.30	389.00	-1.00	13.17	-59.40
2020	01	18	07	24	00	35.9092	21.10	26.20	27.60	65.00	73.00	7.90	7.50	387.00	-1.00	13.17	-59.40
2020	01	18	07	25	00	35.9042	21.20	26.20	27.60	60.00	73.00	7.90	7.60	387.00	-1.00	13.17	-59.40
2020	01	18	07	26	00	35.9035	21.30	26.20	27.60	67.00	74.00	7.50	7.30	388.00	-1.00	13.17	-59.40
2020	01	18	07	27	00	35.9070	21.20	26.20	27.60	64.00	73.00	7.60	7.40	389.00	-1.00	13.17	-59.40
2020	01	18	07	28	00	35.9096	21.50	26.20	27.60	63.00	75.00	7.30	6.80	393.00	-1.00	13.17	-59.40
2020	01	18	07	29	00	35.9075	21.50	26.20	27.60	65.00	75.00	7.80	7.60	395.00	-1.00	13.17	-59.40
2020	01	18	07	30	00	35.9067	21.40	26.20	27.60	66.00	74.00	7.90	7.50	397.00	-1.00	13.17	-59.40
2020	01	18	07	31	00	35.9059	21.70	26.20	27.60	63.00	76.00	8.00	7.70	400.00	-1.00	13.17	-59.40
2020	01	18	07	32	00	35.9050	21.80	26.20	27.60	62.00	76.00	7.20	6.80	399.00	-1.00	13.17	-59.40
2020	01	18	07	33	00	35.9067	21.70	26.20	27.60	66.00	76.00	7.70	7.30	397.00	-1.00	13.17	-59.40
2020	01	18	07	34	00	35.9078	21.60	26.20	27.60	67.00	75.00	7.40	7.10	394.00	-1.00	13.17	-59.40
2020	01	18	07	35	00	35.9083	21.70	26.20	27.60	58.00	76.00	7.90	7.50	391.00	-1.00	13.17	-59.40
2020	01	18	07	36	00	35.9097	21.40	26.20	27.60	55.00	75.00	8.30	8.10	389.00	-1.00	13.17	-59.40
2020	01	18	07	37	00	35.9116	21.50	26.20	27.60	57.00	75.00	7.80	7.60	388.00	-1.00	13.17	-59.40
2020	01	18	07	38	00	35.9101	21.30	26.20	27.60	52.00	74.00	8.20	7.90	387.00	-1.00	13.17	-59.40
2020	01	18	07	39	00	35.9099	21.30	26.20	27.60	57.00	74.00	8.20	8.00	387.00	-1.00	13.17	-59.40
2020	01	18	07	40	00	35.9111	21.60	26.30	27.60	63.00	75.00	7.70	7.50	386.00	-1.00	13.17	-59.40
2020	01	18	07	41	00	35.9138	21.30	26.20	27.60	63.00	74.00	8.30	7.90	385.00	-1.00	13.17	-59.40
2020	01	18	07	42	00	35.9127	21.10	26.20	27.50	60.00	73.00	8.20	7.90	385.00	-1.00	13.17	-59.40
2020	01	18	07	43	00	35.9120	21.20	26.20	27.60	59.00	74.00	8.00	7.80	385.00	-1.00	13.17	-59.40
2020	01	18	07	44	00	35.9115	21.00	26.20	27.60	60.00	72.00	8.10	7.80	385.00	-1.00	13.17	-59.40
2020	01	18	07	45	00	35.9123	21.00	26.20	27.60	60.00	73.00	8.40	8.00	385.00	-1.00	13.17	-59.40
2020	01	18	07	46	00	35.9148	21.30	26.20	27.60	63.00	74.00	8.00	7.60	385.00	-1.00	13.17	-59.40
2020	01	18	07	47	00	35.9150	21.20	26.20	27.60	61.00	74.00	7.50	7.20	386.00	-1.00	13.17	-59.40
2020	01	18	07	48	00	35.9148	21.20	26.20	27.60	64.00	73.00	7.40	7.10	386.00	-1.00	13.17	-59.40
2020	01	18	07	49	00	35.9105	21.20	26.30	27.60	58.00	73.00	7.40	7.10	386.00	-1.00	13.17	-59.40
2020	01	18	07	50	00	35.9072	21.10	26.20	27.60	59.00	73.00	8.00	7.70	386.00	-1.00	13.17	-59.40
2020	01	18	07	51	00	35.9065	21.20	26.20	27.60	58.00	73.00	7.40	7.10	386.00	-1.00	13.17	-59.40
2020	01	18	07	52	00	35.9055	21.40	26.20	27.60	57.00	74.00	7.30	7.00	386.00	-1.00	13.17	-59.40
2020	01	18	07	53	00	35.9050	21.60	26.20	27.60	58.00	75.00	7.80	7.60	387.00	-1.00	13.17	-59.40
2020	01	18	07	54	00	35.9039	21.40	26.20	27.60	59.00	75.00	8.20	8.00	387.00	-1.00	13.17	-59.40
2020	01	18	07	55	00	35.9032	21.20	26.20	27.60	61.00	74.00	8.00	7.70	387.00	-1.00	13.17	-59.40
2020	01	18	07	56	00	35.9061	21.30	26.20	27.60	57.00	74.00	7.50	7.20	387.00	-1.00	13.17	-59.40
2020	01	18	07	57	00	35.9048	21.50	26.20	27.60	56.00	75.00	8.10	7.80	387.00	-1.00	13.17	-59.40
2020	01	18	07	58	00	35.9016	21.60	26.10	27.60	61.00	76.00	8.00	7.60	387.00	-1.00	13.17	-59.40
2020	01	18	07	59	00	35.8984	21.40	26.20	27.60	62.00	75.00	7.80	7.50	388.00	-1.00	13.17	-59.40
2020	01	18	08	00	00	35.8957	21.80	26.20	27.60	62.00	76.00	7.60	7.20	389.00	-1.00	13.17	-59.40
2020	01	18	08	01	00	35.8922	21.70	26.20	27.60	64.00	76.00	7.70	7.30	391.00	-1.00	13.17	-59.40
2020	01	18	08	02	00	35.8937	21.60	26.10	27.60	64.00	76.00	7.60	7.30	394.00	-1.00	13.17	-59.40
2020	01	18	08	03	00	35.8965	21.80	26.20	27.60	65.00	76.00	7.30	7.00	398.00	-1.00	13.17	-59.40
2020	01	18	08	04	00	35.9007	22.00	26.20	27.60	63.00	77.00	7.10	6.70	403.00	-1.00	13.17	-59.40
2020	01	18	08	05	00	35.9009	21.90	26.20	27.60	62.00	77.00	8.10	7.80	406.00	-1.00	13.17	-59.40
2020	01	18	08	06	00	35.8980	21.70	26.20	27.60	58.00	76.00	7.20	6.80	408.00	-1.00	13.17	-59.40
2020	01	18	08	07	00	35.9003	21.90	26.20	27.60	59.00	77.00	7.30	6.90	409.00	-1.00	13.17	-59.40
2020	01	18	08	08	00	35.9045	21.80	26.20	27.60	58.00	76.00	7.70	7.40	413.00	-1.00	13.17	-59.40
2020	01	18	08	09	00	35.9066	21.80	26.20	27.60	61.00	76.00	7.70	7.40	417.00	-1.00	13.17	-59.40
2020	01	18	08	10	00	35.9107	21.80	26.20	27.60	57.00	76.00	8.20	7.80	416.00	-1.00	13.17	-59.40
2020	01	18	08	11	00	35.9156	21.70	26.30	27.60	55.00	76.00	7.90	7.60	413.00	-1.00	13.17	-59.40
2020	01	18	08	12	00	35.9115	21.70	26.30	27.60	58.00	76.00	7.50	7.20	409.00	-1.00	13.17	-59.40
2020	01	18	08	13	00	35.9134	21.80	26.20	27.60	62.00	76.00	7.30	7.10	404.00	-1.00	13.17	-59.40
2020	01	18	08	14	00	35.9130	21.90	26.20	27.60	66.00	77.00	7.20	6.90	400.00	-1.00	13.17	-59.40
2020	01	18	08	15	00	35.9059	21.70	26.20	27.60	65.00	76.00	7.20	6.90	396.00	-1.00	13.17	-59.40
2020	01	18	08	16	00	35.9071	21.80	26.20	27.60	67.00	76.00	6.80	6.50	394.00	-1.00	13.17	-59.40
2020	01	18	08	17	00	35.9194	22.00	26.20	27.60	62.00	77.00	7.30	7.00	393.00	-1.00	13.17	-59.40
2020	01	18	08	18	00	35.9130	22.10	26.20	27.60	63.00	78.00	6.70	6.20	394.00	-1.00	13.17	-59.40
2020	01	18	08	19	00	35.9152	21.90	26.20	27.60	61.00	77.00	7.60	7.20	396.00	-1.00	13.17	-59.40
2020	01	18	08	20	00	35.9178	21.80	26.20	27.60	63.00	76.00	7.50	7.20	396.00	-1.00	13.17	-59.40
2020	01	18	08	21	00	35.9159	21.80	26.20	27.60	65.00	76.00	7.70	7.50	395.00	-1.00	13.17	-59.40
2020	01	18	08	22	00	35.9177	21.50	26.20	27.60	62.00	75.00	7.90	7.60	393.00	-1.00	13.17	-59.40
2020	01	18	08	23	00	35.9358	21.40	26.20	27.60	61.00	75.00	7.70	7.40	391.00	-1.00	13.17	-59.40
2020	01	18	08	24	00	35.9358	21.30	26.20	27.60	61.00	74.00	7.30	6.90	388.00	-1.00	13.17	-59.40
2020	01	18	08	25	00	35.9318	21.00	26.20	27.60	61.00	73.00	7.90	7.60	386.00	-1.00	13.17	-59.40
2020	01	18	08	26	00	35.9504	21.00	26.30	27.60	59.00	72.00	7.50	7.10	385.00	-1.00	13.17	-59.40
2020	01	18	08	27	00	35.9523	21.10	26.30	27.60	62.00	73.00	8.10	7.80	385.00	-1.00	13.17	-59.40
2020	01	18	08	28	00	35.9491	21.10	26.20	27.60	63.00	73.00	7.70	7.40	385.00	-1.00	13.17	-59.40
2020	01	18	08	29	00	35.9350	21.20	26.30	27.60	63.00	73.00	7.20	6.80	384.00	-1.00	13.17	-59.40
2020	01	18	08	30	00	35.9210	21.30	26.30	27.60	60.00	74.00	7.50	7.10	384.00	-1.00	13.17	-59.40
2020	01	18	08	31	00	35.9244	21.20	26.30	27.60	61.00	73.00	7.00	6.70	385.00	-1.00	13.17	-59.40
2020	01	18	08	32	00	35.9415	21.40	26.20	27.60	58.00	74.00	8.00	7.70	385.00	-1.00	13.17	-59.40
2020	01	18	08	33	00	35.9490	21.50	26.20	27.60	63.00	75.00	7.40	7.20	386.00	-1.00	13.17	-59.40
2020	01	18	08	34	00	35.9443	21.70	26.20	27.60	61.00	76.00	7.10	6.90	389.00	-1.00	13.17	-59.40
2020	01	18	08	35	00	35.9443	21.60	26.20	27.60	61.00	76.00	7.80	7.50	393.00	-1.00	13.17	-59.40
2020	01	18	08	36	00	35.9320	21.70	26.20	27.60	62.00	76.00	7.30	7.00	398.00	-1.00	13.17	-59.40
2020	01	18	08	37	00	35.9248	21.50	26.20	27.60	67.00	75.00	7.90	7.60	398.00	-1.00	13.17	-59.40
2020	01	18	08	38	00	35.9230	21.30	26.20	27.60	68.00	74.00	7.70	7.50	394.00	-1.00	13.17	-59.40
2020	01	18	08	39	00	35.9343	21.40	26.20	27.60	72.00	75.00	7.50	7.30	390.00	-1.00	13.17	-59.40
2020	01	18	08	40	00	35.9287	21.30	26.20	27.60	76.00	74.00	7.70	7.40	388.00	-1.00	13.17	-59.40
2020	01	18	08	41	00	35.9276	21.60	26.30	27.60	68.00	75.00	7.30	6.90	387.00	-1.00	13.17	-59.40
2020	01	18	08	42	00	35.9272	21.40	26.20	27.60	65.00	74.00	7.60	7.20	386.00	-1.00	13.17	-59.40
2020	01	18	08	43	00	35.9297	21.40	26.20	27.60	64.00	75.00	7.50	7.20	386.00	-1.00	13.17	-59.40
2020	01	18	08	44	00	35.9363	21.60	26.20	27.60	60.00	75.00	7.10	6.70	385.00	-1.00	13.17	-59.40
2020	01	18	08	45	00	35.9384	21.40	26.20	27.60	60.00	75.00	7.20	6.90	385.00	-1.00	13.17	-59.40
2020	01	18	08	46	00	35.9435	21.30	26.20	27.60	57.00	74.00	7.60	7.40	385.00	-1.00	13.17	-59.40
2020	01	18	08	47	00	35.9439	21.30	26.20	27.60	57.00	74.00	7.40	7.20	385.00	-1.00	13.17	-59.40
2020	01	18	08	48	00	35.9374	21.40	26.20	27.60	54.00	74.00	7.40	7.00	385.00	-1.00	13.17	-59.40
2020	01	18	08	49	00	35.9344	21.50	26.20	27.60	53.00	75.00	7.70	7.40	385.00	-1.00	13.17	-59.40
2020	01	18	08	50	00	35.9331	21.40	26.20	27.60	60.00	75.00	7.60	7.20	385.00	-1.00	13.17	-59.40
2020	01	18	08	51	00	35.9304	21.30	26.20	27.60	62.00	74.00	7.60	7.20	385.00	-1.00	13.17	-59.40
2020	01	18	08	52	00	35.9360	21.10	26.20	27.60	63.00	73.00	7.50	7.20	385.00	-1.00	13.17	-59.40
2020	01	18	08	53	00	35.9355	21.40	26.20	27.60	61.00	74.00	7.20	6.90	386.00	-1.00	13.17	-59.40
2020	01	18	08	54	00	35.9361	21.50	26.20	27.60	61.00	75.00	6.70	6.40	386.00	-1.00	13.17	-59.40
2020	01	18	08	55	00	35.9372	21.50	26.20	27.60	59.00	75.00	7.40	7.10	387.00	-1.00	13.17	-59.40
2020	01	18	08	56	00	35.9340	21.50	26.20	27.60	64.00	75.00	7.10	6.80	390.00	-1.00	13.17	-59.40
2020	01	18	08	57	00	35.9362	21.50	26.20	27.60	68.00	75.00	7.10	6.70	393.00	-1.00	13.17	-59.40
2020	01	18	08	58	00	35.9379	21.40	26.20	27.60	64.00	75.00	6.50	6.20	394.00	-1.00	13.17	-59.40
2020	01	18	08	59	00	35.9365	21.50	26.20	27.60	62.00	75.00	6.70	6.30	394.00	-1.00	13.17	-59.40
2020	01	18	09	00	00	35.9378	21.30	26.20	27.60	57.00	74.00	7.70	7.40	391.00	-1.00	13.17	-59.40
2020	01	18	09	01	00	35.9337	21.40	26.20	27.60	57.00	75.00	7.10	6.90	389.00	-1.00	13.17	-59.40
2020	01	18	09	02	00	35.9373	21.70	26.20	27.60	59.00	76.00	7.20	6.80	389.00	-1.00	13.17	-59.40
2020	01	18	09	03	00	35.9412	21.90	26.30	27.60	57.00	77.00	6.80	6.50	392.00	-1.00	13.17	-59.40
2020	01	18	09	04	00	35.9454	21.80	26.30	27.60	60.00	76.00	7.30	7.00	393.00	-1.00	13.17	-59.40
2020	01	18	09	05	00	35.9400	21.40	26.20	27.60	58.00	74.00	7.30	7.10	391.00	-1.00	13.17	-59.40
2020	01	18	09	06	00	35.9338	21.60	26.30	27.60	62.00	75.00	7.30	7.00	392.00	-1.00	13.17	-59.40
2020	01	18	09	07	00	35.9299	21.20	26.20	27.60	61.00	73.00	7.80	7.50	394.00	-1.00	13.17	-59.40
2020	01	18	09	08	00	35.9271	21.30	26.30	27.60	56.00	74.00	7.70	7.40	393.00	-1.00	13.17	-59.40
2020	01	18	09	09	00	35.9252	21.00	26.30	27.60	59.00	73.00	7.40	7.20	390.00	-1.00	13.17	-59.40
2020	01	18	09	10	00	35.9256	21.10	26.30	27.60	56.00	73.00	7.20	6.80	389.00	-1.00	13.17	-59.40
2020	01	18	09	11	00	35.9268	21.10	26.30	27.60	60.00	73.00	7.20	7.00	388.00	-1.00	13.17	-59.40
2020	01	18	09	12	00	35.9219	21.20	26.20	27.60	60.00	73.00	7.20	6.90	388.00	-1.00	13.17	-59.40
2020	01	18	09	13	00	35.9157	21.00	26.20	27.60	59.00	73.00	7.20	6.90	390.00	-1.00	13.17	-59.40
2020	01	18	09	14	00	35.9159	21.10	26.20	27.60	62.00	73.00	7.40	7.10	392.00	-1.00	13.17	-59.40
2020	01	18	09	15	00	35.9110	21.30	26.30	27.60	64.00	74.00	7.00	6.80	392.00	-1.00	13.17	-59.40
2020	01	18	09	16	00	35.9071	21.20	26.30	27.60	59.00	73.00	7.10	6.80	393.00	-1.00	13.17	-59.40
2020	01	18	09	17	00	35.9088	21.00	26.30	27.60	56.00	73.00	7.10	6.90	394.00	-1.00	13.17	-59.40
2020	01	18	09	18	00	35.9076	21.40	26.30	27.60	57.00	74.00	6.90	6.50	395.00	-1.00	13.17	-59.40
2020	01	18	09	19	00	35.9067	21.60	26.30	27.60	52.00	75.00	7.00	6.60	396.00	-1.00	13.17	-59.40
2020	01	18	09	20	00	35.9071	21.60	26.20	27.60	52.00	76.00	7.00	6.70	396.00	-1.00	13.17	-59.40
2020	01	18	09	21	00	35.9075	21.60	26.20	27.60	57.00	75.00	7.10	6.80	398.00	-1.00	13.17	-59.40
2020	01	18	09	22	00	35.9087	21.70	26.30	27.60	66.00	75.00	7.40	7.10	399.00	-1.00	13.17	-59.40
2020	01	18	09	23	00	35.9091	21.40	26.20	27.60	66.00	74.00	7.90	7.60	397.00	-1.00	13.17	-59.40
2020	01	18	09	24	00	35.9089	21.20	26.20	27.60	67.00	73.00	7.80	7.40	394.00	-1.00	13.17	-59.40
2020	01	18	09	25	00	35.9090	21.20	26.20	27.60	64.00	73.00	8.20	7.90	392.00	-1.00	13.17	-59.40
2020	01	18	09	26	00	35.9092	21.30	26.20	27.60	64.00	74.00	7.80	7.60	390.00	-1.00	13.17	-59.40
2020	01	18	09	27	00	35.9110	21.40	26.20	27.60	68.00	74.00	7.80	7.60	390.00	-1.00	13.17	-59.40
2020	01	18	09	28	00	35.9116	21.40	26.20	27.60	66.00	75.00	7.70	7.40	390.00	-1.00	13.17	-59.40
2020	01	18	09	29	00	35.9124	21.60	26.20	27.60	67.00	76.00	7.80	7.40	390.00	-1.00	13.17	-59.40
2020	01	18	09	30	00	35.9127	21.60	26.20	27.60	60.00	76.00	7.60	7.30	387.00	-1.00	13.17	-59.40
2020	01	18	09	31	00	35.9142	21.70	26.20	27.60	63.00	76.00	7.80	7.40	387.00	-1.00	13.17	-59.40
2020	01	18	09	32	00	35.9144	21.50	26.20	27.60	62.00	75.00	8.30	7.80	389.00	-1.00	13.17	-59.40
2020	01	18	09	33	00	35.9148	21.40	26.20	27.60	63.00	75.00	8.10	7.70	390.00	-1.00	13.17	-59.40
2020	01	18	09	34	00	35.9148	21.40	26.20	27.60	62.00	74.00	7.70	7.40	387.00	-1.00	13.17	-59.40
2020	01	18	09	35	00	35.9141	21.40	26.20	27.60	63.00	74.00	8.00	7.60	386.00	-1.00	13.17	-59.40
2020	01	18	09	36	00	35.9134	21.20	26.20	27.60	67.00	73.00	7.80	7.60	386.00	-1.00	13.17	-59.40
2020	01	18	09	37	00	35.9115	21.60	26.20	27.60	64.00	75.00	7.40	7.10	387.00	-1.00	13.17	-59.40
2020	01	18	09	38	00	35.9078	21.60	26.20	27.60	65.00	75.00	7.60	7.30	389.00	-1.00	13.17	-59.40
2020	01	18	09	39	00	35.9071	21.70	26.20	27.60	61.00	76.00	8.00	7.70	389.00	-1.00	13.17	-59.40
2020	01	18	09	40	00	35.9039	21.50	26.10	27.60	65.00	75.00	8.10	7.80	389.00	-1.00	13.17	-59.40
2020	01	18	09	41	00	35.9027	21.30	26.10	27.60	63.00	74.00	8.10	7.90	390.00	-1.00	13.17	-59.40
2020	01	18	09	42	00	35.9021	21.50	26.20	27.60	62.00	75.00	7.50	7.20	390.00	-1.00	13.17	-59.40
2020	01	18	09	43	00	35.9007	21.60	26.20	27.60	64.00	75.00	7.70	7.50	390.00	-1.00	13.17	-59.40
2020	01	18	09	44	00	35.9057	21.60	26.20	27.50	59.00	75.00	8.00	7.90	389.00	-1.00	13.17	-59.40
2020	01	18	09	45	00	35.9043	21.10	26.20	27.50	58.00	73.00	8.20	7.90	388.00	-1.00	13.17	-59.40
2020	01	18	09	46	00	35.8975	21.10	26.30	27.60	57.00	73.00	8.40	8.00	387.00	-1.00	13.17	-59.40
2020	01	18	09	47	00	35.8966	21.40	26.20	27.60	57.00	75.00	7.90	7.60	389.00	-1.00	13.17	-59.40
2020	01	18	09	48	00	35.8949	21.50	26.20	27.60	58.00	75.00	8.50	8.20	394.00	-1.00	13.17	-59.40
